company,grant_year,n_patents,mean_quality,n_high,tk
"Tri State Distribution, Inc.",2016,3,0.7038402,0.0,DSGR
"Tri State Distribution, Inc.",2017,7,0.517163,0.0,DSGR
"Tri State Distribution, Inc.",2018,5,0.7984475,0.0,DSGR
"Tri State Distribution, Inc.",2019,6,0.3071443,0.0,DSGR
Trimble AB,2006,2,0.6750151,0.0,TRMB
Trimble AB,2008,4,0.4692141,0.0,TRMB
Trimble AB,2009,5,0.44209224,1.0,TRMB
Trimble AB,2010,3,0.5429546,1.0,TRMB
Trimble AB,2011,4,0.37964776,0.0,TRMB
Trimble AB,2012,4,0.43662634,0.0,TRMB
Trimble AB,2013,4,0.42935073,0.0,TRMB
Trimble AB,2014,6,0.5625696,4.0,TRMB
Trimble AB,2015,7,0.5744122,3.0,TRMB
Trimble AB,2016,6,0.5348299,0.0,TRMB
Trimble AB,2017,4,0.53914565,0.0,TRMB
Trimble AB,2018,7,0.5138379,1.0,TRMB
Trimble AB,2019,4,0.7167372,0.0,TRMB
Trimble AB,2020,3,0.5928808,0.0,TRMB
Trimble AB,2021,1,0.63201576,0.0,TRMB
Trimble AB,2022,4,0.45579123,0.0,TRMB
Trimble AB,2023,3,0.68333936,0.0,TRMB
Trimble AB,2024,1,0.4545707,0.0,TRMB
Trimble Inc.,2016,1,0.63573265,0.0,TRMB
Trimble Inc.,2017,80,0.7279018,8.0,TRMB
Trimble Inc.,2018,49,0.6592728,7.0,TRMB
Trimble Inc.,2019,41,0.6303446,0.0,TRMB
Trimble Inc.,2020,33,0.58935744,0.0,TRMB
Trimble Inc.,2021,27,0.6155441,0.0,TRMB
Trimble Inc.,2022,19,0.6306022,0.0,TRMB
Trimble Inc.,2023,25,0.5981217,0.0,TRMB
Trimble Inc.,2024,23,0.5715497,0.0,TRMB
Trimble Inc.,2025,27,0.5499957,0.0,TRMB
"Tyson Foods, Inc.",2000,2,0.38170236,0.0,TSN
"Tyson Foods, Inc.",2001,1,0.24915712,0.0,TSN
"Tyson Foods, Inc.",2002,3,0.33960912,0.0,TSN
"Tyson Foods, Inc.",2003,1,0.4201913,0.0,TSN
"Tyson Foods, Inc.",2004,2,0.39521298,0.0,TSN
"Tyson Foods, Inc.",2005,2,0.44295672,0.0,TSN
"Tyson Foods, Inc.",2008,2,0.39486054,0.0,TSN
"Tyson Foods, Inc.",2009,3,0.48563504,0.0,TSN
"Tyson Foods, Inc.",2012,3,0.40400687,0.0,TSN
"Tyson Foods, Inc.",2013,1,0.34139305,0.0,TSN
"Tyson Foods, Inc.",2014,5,0.4739709,0.0,TSN
"Tyson Foods, Inc.",2015,2,0.36321688,1.0,TSN
"Tyson Foods, Inc.",2016,2,0.593884,0.0,TSN
"Tyson Foods, Inc.",2017,7,0.5236073,0.0,TSN
"Tyson Foods, Inc.",2018,2,0.4436209,0.0,TSN
"Tyson Foods, Inc.",2019,5,0.33646375,0.0,TSN
"Tyson Foods, Inc.",2020,7,0.38718012,0.0,TSN
"Tyson Foods, Inc.",2021,3,0.4002409,0.0,TSN
"Tyson Foods, Inc.",2022,1,0.6143382,0.0,TSN
"Tyson Foods, Inc.",2023,6,0.53420043,0.0,TSN
"Tyson Foods, Inc.",2024,5,0.41953534,0.0,TSN
"Tyson Foods, Inc.",2025,3,0.35079238,0.0,TSN
"U-HAUL INTERNATIONAL, INC.",2000,7,0.42001015,0.0,UHAL
"U-HAUL INTERNATIONAL, INC.",2001,7,0.5396566,0.0,UHAL
"U-HAUL INTERNATIONAL, INC.",2002,3,0.52664834,0.0,UHAL
"U-HAUL INTERNATIONAL, INC.",2003,7,0.6100325,0.0,UHAL
"U-HAUL INTERNATIONAL, INC.",2004,6,0.6006381,0.0,UHAL
"U-HAUL INTERNATIONAL, INC.",2006,2,0.65217245,1.0,UHAL
"U-HAUL INTERNATIONAL, INC.",2007,2,0.3897149,0.0,UHAL
"U-HAUL INTERNATIONAL, INC.",2008,2,0.5966353,0.0,UHAL
"U-HAUL INTERNATIONAL, INC.",2009,5,0.43339175,1.0,UHAL
"U-HAUL INTERNATIONAL, INC.",2010,5,0.52517563,1.0,UHAL
"U-HAUL INTERNATIONAL, INC.",2011,2,0.5814599,0.0,UHAL
"U-HAUL INTERNATIONAL, INC.",2012,3,0.49570426,0.0,UHAL
"U-HAUL INTERNATIONAL, INC.",2013,2,0.5893818,0.0,UHAL
"U-HAUL INTERNATIONAL, INC.",2014,2,0.5252124,0.0,UHAL
"U-HAUL INTERNATIONAL, INC.",2016,2,0.43493026,0.0,UHAL
"U-HAUL INTERNATIONAL, INC.",2017,2,0.45507228,0.0,UHAL
"U-HAUL INTERNATIONAL, INC.",2018,3,0.3785518,0.0,UHAL
"U-HAUL INTERNATIONAL, INC.",2019,1,0.3658447,0.0,UHAL
"U-HAUL INTERNATIONAL, INC.",2020,1,0.47577694,0.0,UHAL
"U-HAUL INTERNATIONAL, INC.",2022,2,0.54691243,0.0,UHAL
"U-HAUL INTERNATIONAL, INC.",2023,6,0.46723762,0.0,UHAL
"U-HAUL INTERNATIONAL, INC.",2024,1,0.17891455,0.0,UHAL
"U-HAUL INTERNATIONAL, INC.",2025,1,0.7680887,0.0,UHAL
UBS AG,2005,2,0.63131833,0.0,UBS
UBS AG,2006,1,0.40912923,1.0,UBS
UBS AG,2007,3,0.7036051,0.0,UBS
UBS AG,2008,5,0.57042104,1.0,UBS
UBS AG,2009,9,0.5366938,2.0,UBS
UBS AG,2010,12,0.51282674,4.0,UBS
UBS AG,2011,8,0.53063583,0.0,UBS
UBS AG,2012,7,0.60704297,0.0,UBS
UBS AG,2013,2,0.6593658,0.0,UBS
UBS AG,2016,2,0.6593641,0.0,UBS
UBS AG,2017,1,0.46807104,0.0,UBS
UNITED TECHNOLOGIES CORPORATION,2000,118,0.3287477,4.0,UFCS
UNITED TECHNOLOGIES CORPORATION,2001,100,0.31574985,7.0,UFCS
UNITED TECHNOLOGIES CORPORATION,2002,78,0.30675313,4.0,UFCS
UNITED TECHNOLOGIES CORPORATION,2003,58,0.29523176,5.0,UFCS
UNITED TECHNOLOGIES CORPORATION,2004,54,0.29731107,4.0,UFCS
UNITED TECHNOLOGIES CORPORATION,2005,82,0.2989228,2.0,UFCS
UNITED TECHNOLOGIES CORPORATION,2006,133,0.3209626,7.0,UFCS
UNITED TECHNOLOGIES CORPORATION,2007,122,0.30654824,6.0,UFCS
UNITED TECHNOLOGIES CORPORATION,2008,130,0.31530115,3.0,UFCS
UNITED TECHNOLOGIES CORPORATION,2009,137,0.33782503,7.0,UFCS
UNITED TECHNOLOGIES CORPORATION,2010,212,0.3121061,11.0,UFCS
UNITED TECHNOLOGIES CORPORATION,2011,248,0.36102334,20.0,UFCS
UNITED TECHNOLOGIES CORPORATION,2012,317,0.3641616,23.0,UFCS
UNITED TECHNOLOGIES CORPORATION,2013,309,0.36754385,17.0,UFCS
UNITED TECHNOLOGIES CORPORATION,2014,377,0.3925544,46.0,UFCS
UNITED TECHNOLOGIES CORPORATION,2015,439,0.40125334,77.0,UFCS
UNITED TECHNOLOGIES CORPORATION,2016,367,0.40807304,51.0,UFCS
UNITED TECHNOLOGIES CORPORATION,2017,498,0.39935964,40.0,UFCS
UNITED TECHNOLOGIES CORPORATION,2018,1010,0.4021327,115.0,UFCS
UNITED TECHNOLOGIES CORPORATION,2019,1256,0.4305745,0.0,UFCS
UNITED TECHNOLOGIES CORPORATION,2020,497,0.43527508,0.0,UFCS
UNITED TECHNOLOGIES CORPORATION,2021,14,0.36868796,0.0,UFCS
UNITED TECHNOLOGIES CORPORATION,2022,3,0.48019043,0.0,UFCS
UNITED TECHNOLOGIES CORPORATION,2023,2,0.42234755,0.0,UFCS
UNITED TECHNOLOGIES CORPORATION,2024,1,0.35343733,0.0,UFCS
UNIVERSAL DISPLAY CORPORATION,2002,1,0.74507195,0.0,OLED
UNIVERSAL DISPLAY CORPORATION,2003,9,0.60554284,6.0,OLED
UNIVERSAL DISPLAY CORPORATION,2004,3,0.60100776,2.0,OLED
UNIVERSAL DISPLAY CORPORATION,2005,8,0.5966054,5.0,OLED
UNIVERSAL DISPLAY CORPORATION,2006,13,0.6503263,5.0,OLED
UNIVERSAL DISPLAY CORPORATION,2007,5,0.678165,1.0,OLED
UNIVERSAL DISPLAY CORPORATION,2008,2,0.4547818,0.0,OLED
UNIVERSAL DISPLAY CORPORATION,2009,1,0.41725165,0.0,OLED
UNIVERSAL DISPLAY CORPORATION,2010,11,0.6411814,0.0,OLED
UNIVERSAL DISPLAY CORPORATION,2011,8,0.66904896,2.0,OLED
UNIVERSAL DISPLAY CORPORATION,2012,16,0.6747078,3.0,OLED
UNIVERSAL DISPLAY CORPORATION,2013,37,0.66515565,3.0,OLED
UNIVERSAL DISPLAY CORPORATION,2014,46,0.66162586,10.0,OLED
UNIVERSAL DISPLAY CORPORATION,2015,81,0.67062956,11.0,OLED
UNIVERSAL DISPLAY CORPORATION,2016,73,0.67520493,4.0,OLED
UNIVERSAL DISPLAY CORPORATION,2017,81,0.6940932,6.0,OLED
UNIVERSAL DISPLAY CORPORATION,2018,77,0.7095888,3.0,OLED
UNIVERSAL DISPLAY CORPORATION,2019,89,0.74076915,0.0,OLED
UNIVERSAL DISPLAY CORPORATION,2020,93,0.74801916,0.0,OLED
UNIVERSAL DISPLAY CORPORATION,2021,116,0.7189919,0.0,OLED
UNIVERSAL DISPLAY CORPORATION,2022,89,0.75460535,0.0,OLED
UNIVERSAL DISPLAY CORPORATION,2023,140,0.7314904,0.0,OLED
UNIVERSAL DISPLAY CORPORATION,2024,113,0.736944,0.0,OLED
UNIVERSAL DISPLAY CORPORATION,2025,124,0.746456,0.0,OLED
UNIVERSITY OF PITTSBURGH,2000,26,0.31570354,3.0,AP
UNIVERSITY OF PITTSBURGH,2001,28,0.27600083,0.0,AP
UNIVERSITY OF PITTSBURGH,2002,17,0.3665185,2.0,AP
UNIVERSITY OF PITTSBURGH,2003,14,0.34090856,0.0,AP
UNIVERSITY OF PITTSBURGH,2004,18,0.3094224,0.0,AP
UNIVERSITY OF PITTSBURGH,2005,13,0.30987385,2.0,AP
UNIVERSITY OF PITTSBURGH,2006,12,0.28783128,1.0,AP
UNIVERSITY OF PITTSBURGH,2007,10,0.28353852,0.0,AP
UNIVERSITY OF PITTSBURGH,2008,14,0.50380313,2.0,AP
UNIVERSITY OF PITTSBURGH,2009,5,0.37891486,0.0,AP
UNIVERSITY OF PITTSBURGH,2010,4,0.50174123,1.0,AP
UNIVERSITY OF PITTSBURGH,2011,5,0.63668954,1.0,AP
UNIVERSITY OF PITTSBURGH,2012,5,0.4079291,0.0,AP
UNIVERSITY OF PITTSBURGH,2013,1,0.52872574,0.0,AP
UNIVERSITY OF PITTSBURGH,2014,2,0.38200858,0.0,AP
UNIVERSITY OF PITTSBURGH,2022,1,0.32680368,0.0,AP
"UTStarcom, Inc.",2001,3,0.74409896,2.0,UTSI
"UTStarcom, Inc.",2003,5,0.8117776,1.0,UTSI
"UTStarcom, Inc.",2004,16,0.7133193,8.0,UTSI
"UTStarcom, Inc.",2005,34,0.59172356,14.0,UTSI
"UTStarcom, Inc.",2006,28,0.5843151,5.0,UTSI
"UTStarcom, Inc.",2007,17,0.6362661,5.0,UTSI
"UTStarcom, Inc.",2008,22,0.5754451,3.0,UTSI
"UTStarcom, Inc.",2010,1,0.55668056,0.0,UTSI
"UTStarcom, Inc.",2011,1,0.6496382,0.0,UTSI
"UTStarcom, Inc.",2012,1,0.5752026,0.0,UTSI
Unilever Patent Holdings B.V.,2000,18,0.16949305,0.0,UL
Unilever Patent Holdings B.V.,2001,18,0.19075459,0.0,UL
Unilever Patent Holdings B.V.,2002,14,0.18302195,1.0,UL
Unilever Patent Holdings B.V.,2003,8,0.17837028,0.0,UL
Unilever Patent Holdings B.V.,2004,2,0.120863564,0.0,UL
Unilever Patent Holdings B.V.,2006,1,0.10173248,0.0,UL
Unilever Patent Holdings B.V.,2007,1,0.070384115,0.0,UL
Unilever Patent Holdings B.V.,2009,1,0.14688025,0.0,UL
Unisys Corporation,2000,98,0.6484001,18.0,UIS
Unisys Corporation,2001,107,0.64237744,29.0,UIS
Unisys Corporation,2002,118,0.6620643,24.0,UIS
Unisys Corporation,2003,99,0.6406023,21.0,UIS
Unisys Corporation,2004,116,0.685428,27.0,UIS
Unisys Corporation,2005,83,0.5703249,12.0,UIS
Unisys Corporation,2006,106,0.5919797,14.0,UIS
Unisys Corporation,2007,85,0.59557253,16.0,UIS
Unisys Corporation,2008,89,0.5972189,14.0,UIS
Unisys Corporation,2009,52,0.5873031,7.0,UIS
Unisys Corporation,2010,40,0.5899564,5.0,UIS
Unisys Corporation,2011,23,0.5682274,2.0,UIS
Unisys Corporation,2012,18,0.6300876,0.0,UIS
Unisys Corporation,2013,13,0.5749543,2.0,UIS
Unisys Corporation,2014,22,0.56887656,2.0,UIS
Unisys Corporation,2015,24,0.54486096,0.0,UIS
Unisys Corporation,2016,39,0.6045795,4.0,UIS
Unisys Corporation,2017,40,0.58922035,3.0,UIS
Unisys Corporation,2018,19,0.56561685,0.0,UIS
Unisys Corporation,2019,22,0.5401404,0.0,UIS
Unisys Corporation,2020,29,0.57155764,0.0,UIS
Unisys Corporation,2021,14,0.53684884,0.0,UIS
Unisys Corporation,2022,10,0.55748475,0.0,UIS
Unisys Corporation,2023,5,0.52877355,0.0,UIS
Unisys Corporation,2024,7,0.60512465,0.0,UIS
Unisys Corporation,2025,8,0.64176023,0.0,UIS
United Defense LP,2000,7,0.18462995,0.0,DTII
United Defense LP,2001,5,0.2638386,0.0,DTII
United Defense LP,2002,4,0.2320368,0.0,DTII
United Defense LP,2003,11,0.3440155,1.0,DTII
United Defense LP,2004,10,0.40757838,1.0,DTII
United Defense LP,2005,8,0.3897841,1.0,DTII
United Defense LP,2006,2,0.39372844,0.0,DTII
"United Parcel Service of America, Inc.",2000,5,0.626243,0.0,UPS
"United Parcel Service of America, Inc.",2001,15,0.48581725,1.0,UPS
"United Parcel Service of America, Inc.",2002,5,0.5788728,0.0,UPS
"United Parcel Service of America, Inc.",2003,9,0.6468357,1.0,UPS
"United Parcel Service of America, Inc.",2004,6,0.720937,1.0,UPS
"United Parcel Service of America, Inc.",2005,9,0.59260863,2.0,UPS
"United Parcel Service of America, Inc.",2006,11,0.68673587,5.0,UPS
"United Parcel Service of America, Inc.",2007,17,0.6966512,13.0,UPS
"United Parcel Service of America, Inc.",2008,22,0.5884845,16.0,UPS
"United Parcel Service of America, Inc.",2009,29,0.6182677,4.0,UPS
"United Parcel Service of America, Inc.",2010,30,0.7015883,4.0,UPS
"United Parcel Service of America, Inc.",2011,29,0.671316,3.0,UPS
"United Parcel Service of America, Inc.",2012,22,0.68009466,2.0,UPS
"United Parcel Service of America, Inc.",2013,29,0.69735616,3.0,UPS
"United Parcel Service of America, Inc.",2014,41,0.6950154,7.0,UPS
"United Parcel Service of America, Inc.",2015,35,0.7006225,13.0,UPS
"United Parcel Service of America, Inc.",2016,23,0.6845497,3.0,UPS
"United Parcel Service of America, Inc.",2017,45,0.7303206,9.0,UPS
"United Parcel Service of America, Inc.",2018,61,0.76836693,15.0,UPS
"United Parcel Service of America, Inc.",2019,62,0.74781746,0.0,UPS
"United Parcel Service of America, Inc.",2020,62,0.7654726,0.0,UPS
"United Parcel Service of America, Inc.",2021,36,0.6999652,0.0,UPS
"United Parcel Service of America, Inc.",2022,35,0.70646507,0.0,UPS
"United Parcel Service of America, Inc.",2023,56,0.66873825,0.0,UPS
"United Parcel Service of America, Inc.",2024,48,0.634669,0.0,UPS
"United Parcel Service of America, Inc.",2025,45,0.6286613,0.0,UPS
United Therapeutics Corporation,2001,1,0.21470919,0.0,UTHR
United Therapeutics Corporation,2002,1,0.11823678,0.0,UTHR
United Therapeutics Corporation,2003,2,0.15537615,0.0,UTHR
United Therapeutics Corporation,2004,5,0.15127751,0.0,UTHR
United Therapeutics Corporation,2007,1,0.29765263,0.0,UTHR
United Therapeutics Corporation,2008,2,0.27567893,1.0,UTHR
United Therapeutics Corporation,2009,3,0.5335875,1.0,UTHR
United Therapeutics Corporation,2010,1,0.43256935,0.0,UTHR
United Therapeutics Corporation,2011,2,0.4375683,0.0,UTHR
United Therapeutics Corporation,2012,3,0.5891427,3.0,UTHR
United Therapeutics Corporation,2013,12,0.5615546,8.0,UTHR
United Therapeutics Corporation,2014,6,0.44950774,4.0,UTHR
United Therapeutics Corporation,2015,8,0.61321664,5.0,UTHR
United Therapeutics Corporation,2016,6,0.604754,2.0,UTHR
United Therapeutics Corporation,2017,10,0.63853586,2.0,UTHR
United Therapeutics Corporation,2018,9,0.6161209,4.0,UTHR
United Therapeutics Corporation,2019,6,0.5664398,0.0,UTHR
United Therapeutics Corporation,2020,8,0.523094,0.0,UTHR
United Therapeutics Corporation,2021,5,0.5057555,0.0,UTHR
United Therapeutics Corporation,2022,5,0.62133586,0.0,UTHR
United Therapeutics Corporation,2023,15,0.6313371,0.0,UTHR
United Therapeutics Corporation,2024,7,0.5650755,0.0,UTHR
United Therapeutics Corporation,2025,7,0.57213914,0.0,UTHR
Universal Electronics Inc.,2000,4,0.7013824,0.0,UEIC
Universal Electronics Inc.,2001,6,0.60455537,1.0,UEIC
Universal Electronics Inc.,2002,1,0.7648539,0.0,UEIC
Universal Electronics Inc.,2003,8,0.70403403,4.0,UEIC
Universal Electronics Inc.,2004,13,0.69018203,2.0,UEIC
Universal Electronics Inc.,2005,10,0.6039922,2.0,UEIC
Universal Electronics Inc.,2006,18,0.655933,5.0,UEIC
Universal Electronics Inc.,2007,15,0.66041934,4.0,UEIC
Universal Electronics Inc.,2008,8,0.67142516,1.0,UEIC
Universal Electronics Inc.,2009,4,0.6606717,2.0,UEIC
Universal Electronics Inc.,2010,16,0.57963014,5.0,UEIC
Universal Electronics Inc.,2011,16,0.67446387,5.0,UEIC
Universal Electronics Inc.,2012,17,0.67480385,3.0,UEIC
Universal Electronics Inc.,2013,11,0.70742446,1.0,UEIC
Universal Electronics Inc.,2014,17,0.64529186,2.0,UEIC
Universal Electronics Inc.,2015,35,0.6359325,4.0,UEIC
Universal Electronics Inc.,2016,47,0.6914698,1.0,UEIC
Universal Electronics Inc.,2017,51,0.6774666,2.0,UEIC
Universal Electronics Inc.,2018,26,0.6374194,1.0,UEIC
Universal Electronics Inc.,2019,40,0.6369366,0.0,UEIC
Universal Electronics Inc.,2020,22,0.6568949,0.0,UEIC
Universal Electronics Inc.,2021,35,0.7278257,0.0,UEIC
Universal Electronics Inc.,2022,37,0.6716004,0.0,UEIC
Universal Electronics Inc.,2023,63,0.6731514,0.0,UEIC
Universal Electronics Inc.,2024,38,0.6456089,0.0,UEIC
Universal Electronics Inc.,2025,50,0.6511958,0.0,UEIC
Universal Entertainment Corporation,2010,36,0.45387304,8.0,EEGI
Universal Entertainment Corporation,2011,62,0.4976538,5.0,EEGI
Universal Entertainment Corporation,2012,125,0.53300226,3.0,EEGI
Universal Entertainment Corporation,2013,73,0.51656866,0.0,EEGI
Universal Entertainment Corporation,2014,61,0.5150213,0.0,EEGI
Universal Entertainment Corporation,2015,73,0.52953345,2.0,EEGI
Universal Entertainment Corporation,2016,48,0.5082776,0.0,EEGI
Universal Entertainment Corporation,2017,45,0.5194168,0.0,EEGI
Universal Entertainment Corporation,2018,34,0.45682827,0.0,EEGI
Universal Entertainment Corporation,2019,39,0.6522253,0.0,EEGI
Universal Entertainment Corporation,2020,32,0.54624516,0.0,EEGI
Universal Entertainment Corporation,2021,21,0.58457,0.0,EEGI
Universal Entertainment Corporation,2022,13,0.5986366,0.0,EEGI
Universal Entertainment Corporation,2023,9,0.54539704,0.0,EEGI
Universal Entertainment Corporation,2024,13,0.5552425,0.0,EEGI
Universal Entertainment Corporation,2025,5,0.5575207,0.0,EEGI
"University Technologies International, Inc.",2000,15,0.21335247,0.0,UNIB
"University Technologies International, Inc.",2001,11,0.32847154,2.0,UNIB
"University Technologies International, Inc.",2002,7,0.27053398,1.0,UNIB
"University Technologies International, Inc.",2003,12,0.34383103,0.0,UNIB
"University Technologies International, Inc.",2004,6,0.30809876,0.0,UNIB
"University Technologies International, Inc.",2005,2,0.4648435,0.0,UNIB
"University Technologies International, Inc.",2006,4,0.40484908,0.0,UNIB
"University Technologies International, Inc.",2008,3,0.6498296,0.0,UNIB
"University Technologies International, Inc.",2009,1,0.18505912,0.0,UNIB
"University Technologies International, Inc.",2011,1,0.304708,0.0,UNIB
"University Technologies International, Inc.",2014,1,0.8024461,0.0,UNIB
University of Cincinnati,2000,15,0.30561832,1.0,CINF
University of Cincinnati,2001,15,0.4018933,5.0,CINF
University of Cincinnati,2002,12,0.3571277,1.0,CINF
University of Cincinnati,2003,9,0.47183764,2.0,CINF
University of Cincinnati,2004,8,0.38376427,1.0,CINF
University of Cincinnati,2005,7,0.41850287,0.0,CINF
University of Cincinnati,2006,8,0.48626393,2.0,CINF
University of Cincinnati,2007,8,0.23369063,0.0,CINF
University of Cincinnati,2008,7,0.49343,1.0,CINF
University of Cincinnati,2009,4,0.27346498,1.0,CINF
University of Cincinnati,2010,15,0.47390726,2.0,CINF
University of Cincinnati,2011,13,0.35691786,2.0,CINF
University of Cincinnati,2012,9,0.46760988,1.0,CINF
University of Cincinnati,2013,11,0.36424896,1.0,CINF
University of Cincinnati,2014,11,0.5012813,0.0,CINF
University of Cincinnati,2015,11,0.5521272,1.0,CINF
University of Cincinnati,2016,11,0.45615533,2.0,CINF
University of Cincinnati,2017,20,0.37539,2.0,CINF
University of Cincinnati,2018,17,0.35256445,0.0,CINF
University of Cincinnati,2019,27,0.41579118,0.0,CINF
University of Cincinnati,2020,23,0.4393766,0.0,CINF
University of Cincinnati,2021,23,0.47895253,0.0,CINF
University of Cincinnati,2022,22,0.42563218,0.0,CINF
University of Cincinnati,2023,25,0.46085826,0.0,CINF
University of Cincinnati,2024,18,0.36442083,0.0,CINF
University of Cincinnati,2025,33,0.4264688,0.0,CINF
University of South Carolina,2000,1,0.33655834,0.0,BKSC
University of South Carolina,2001,5,0.41713482,1.0,BKSC
University of South Carolina,2002,2,0.4540754,1.0,BKSC
University of South Carolina,2003,3,0.350404,0.0,BKSC
University of South Carolina,2004,2,0.4258144,1.0,BKSC
University of South Carolina,2005,2,0.16736037,0.0,BKSC
University of South Carolina,2006,7,0.4758864,0.0,BKSC
University of South Carolina,2007,4,0.33032778,0.0,BKSC
University of South Carolina,2008,3,0.5825533,1.0,BKSC
University of South Carolina,2009,3,0.434515,1.0,BKSC
University of South Carolina,2010,5,0.35097855,1.0,BKSC
University of South Carolina,2011,14,0.29550415,3.0,BKSC
University of South Carolina,2012,25,0.31510535,3.0,BKSC
University of South Carolina,2013,29,0.3219545,1.0,BKSC
University of South Carolina,2014,31,0.37145883,1.0,BKSC
University of South Carolina,2015,30,0.32870683,2.0,BKSC
University of South Carolina,2016,28,0.3443715,1.0,BKSC
University of South Carolina,2017,37,0.3858675,1.0,BKSC
University of South Carolina,2018,33,0.35961938,1.0,BKSC
University of South Carolina,2019,31,0.32790184,0.0,BKSC
University of South Carolina,2020,45,0.36758593,0.0,BKSC
University of South Carolina,2021,47,0.41682276,0.0,BKSC
University of South Carolina,2022,31,0.408252,0.0,BKSC
University of South Carolina,2023,49,0.49085197,0.0,BKSC
University of South Carolina,2024,42,0.43784136,0.0,BKSC
University of South Carolina,2025,35,0.43128976,0.0,BKSC
"V TECHNOLOGY CO., LTD.",2010,1,0.31309232,1.0,VFC
"V TECHNOLOGY CO., LTD.",2012,1,0.27305695,0.0,VFC
"V TECHNOLOGY CO., LTD.",2013,3,0.41380915,1.0,VFC
"V TECHNOLOGY CO., LTD.",2014,5,0.23466459,0.0,VFC
"V TECHNOLOGY CO., LTD.",2015,17,0.26444227,0.0,VFC
"V TECHNOLOGY CO., LTD.",2016,14,0.29235426,0.0,VFC
"V TECHNOLOGY CO., LTD.",2017,7,0.2929201,0.0,VFC
"V TECHNOLOGY CO., LTD.",2018,6,0.21630721,0.0,VFC
"V TECHNOLOGY CO., LTD.",2019,11,0.35266027,0.0,VFC
"V TECHNOLOGY CO., LTD.",2020,10,0.46097714,0.0,VFC
"V TECHNOLOGY CO., LTD.",2021,5,0.4094742,0.0,VFC
"V TECHNOLOGY CO., LTD.",2024,3,0.50051826,0.0,VFC
"V TECHNOLOGY CO., LTD.",2025,6,0.40193525,0.0,VFC
VALE S.A.,2012,1,0.15003215,0.0,VALE
VALE S.A.,2013,5,0.30345878,0.0,VALE
VALE S.A.,2014,7,0.23026386,0.0,VALE
VALE S.A.,2015,15,0.27048555,0.0,VALE
VALE S.A.,2016,14,0.36496538,0.0,VALE
VALE S.A.,2017,13,0.27487248,0.0,VALE
VALE S.A.,2018,3,0.38517046,0.0,VALE
VALE S.A.,2019,3,0.41145635,0.0,VALE
VALE S.A.,2020,6,0.2659732,0.0,VALE
VALE S.A.,2021,3,0.30159262,0.0,VALE
VALE S.A.,2022,3,0.45008382,0.0,VALE
VALE S.A.,2023,3,0.16097568,0.0,VALE
VALE S.A.,2024,2,0.18283035,0.0,VALE
VALE S.A.,2025,3,0.21515435,0.0,VALE
"VIASAT, INC.",2000,1,0.70659906,0.0,VSAT
"VIASAT, INC.",2003,3,0.73286724,1.0,VSAT
"VIASAT, INC.",2004,2,0.8085257,0.0,VSAT
"VIASAT, INC.",2005,4,0.7106857,1.0,VSAT
"VIASAT, INC.",2006,6,0.59675145,0.0,VSAT
"VIASAT, INC.",2007,7,0.6684775,2.0,VSAT
"VIASAT, INC.",2008,11,0.62096125,1.0,VSAT
"VIASAT, INC.",2009,14,0.57009494,2.0,VSAT
"VIASAT, INC.",2010,30,0.65109754,3.0,VSAT
"VIASAT, INC.",2011,49,0.6611432,6.0,VSAT
"VIASAT, INC.",2012,75,0.71214086,14.0,VSAT
"VIASAT, INC.",2013,94,0.6569944,12.0,VSAT
"VIASAT, INC.",2014,53,0.6940252,19.0,VSAT
"VIASAT, INC.",2015,55,0.6551675,15.0,VSAT
"VIASAT, INC.",2016,46,0.6422231,12.0,VSAT
"VIASAT, INC.",2017,41,0.6791881,7.0,VSAT
"VIASAT, INC.",2018,49,0.6912073,21.0,VSAT
"VIASAT, INC.",2019,74,0.73003775,0.0,VSAT
"VIASAT, INC.",2020,81,0.69009155,0.0,VSAT
"VIASAT, INC.",2021,87,0.7089295,0.0,VSAT
"VIASAT, INC.",2022,57,0.68601435,0.0,VSAT
"VIASAT, INC.",2023,54,0.69156945,0.0,VSAT
"VIASAT, INC.",2024,80,0.69715095,0.0,VSAT
"VIASAT, INC.",2025,69,0.6947486,0.0,VSAT
VIAVI Solutions Inc.,2016,32,0.6843343,5.0,VIAV
VIAVI Solutions Inc.,2017,35,0.6353545,7.0,VIAV
VIAVI Solutions Inc.,2018,33,0.67516863,2.0,VIAV
VIAVI Solutions Inc.,2019,62,0.59498495,0.0,VIAV
